,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-5.76,-3.50,6.81,36.53,22.54,14.97,10.21,-1.28
DCC_joint,,-5.76,,3.64,13.08,72.32,50.35,35.16,21.77,7.24
DCC_bivariate_loop,,-3.50,3.64,,11.09,64.91,43.67,29.81,18.47,3.49
SW_cross_validated,,6.81,13.08,11.09,,22.45,10.51,4.39,1.40,-9.19
SW_15,,36.53,72.32,64.91,22.45,,-24.89,-35.11,-30.73,-60.17
SW_30,,22.54,50.35,43.67,10.51,-24.89,,-12.22,-13.35,-39.07
SW_60,,14.97,35.16,29.81,4.39,-35.11,-12.22,,-4.19,-25.76
SW_120,,10.21,21.77,18.47,1.40,-30.73,-13.35,-4.19,,-15.59
sFC,,-1.28,7.24,3.49,-9.19,-60.17,-39.07,-25.76,-15.59,
