,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-5.55,-4.21,5.01,30.43,18.30,11.57,6.89,-2.62
DCC_joint,,-5.55,,3.21,11.89,84.64,57.34,41.33,17.81,4.67
DCC_bivariate_loop,,-4.21,3.21,,10.69,90.50,60.34,42.40,16.43,2.40
SW_cross_validated,,5.01,11.89,10.69,,22.44,10.79,4.33,0.99,-8.73
SW_15,,30.43,84.64,90.50,22.44,,-36.01,-55.93,-29.81,-59.32
SW_30,,18.30,57.34,60.34,10.79,-36.01,,-20.58,-13.52,-38.07
SW_60,,11.57,41.33,42.40,4.33,-55.93,-20.58,,-4.44,-25.97
SW_120,,6.89,17.81,16.43,0.99,-29.81,-13.52,-4.44,,-12.85
sFC,,-2.62,4.67,2.40,-8.73,-59.32,-38.07,-25.97,-12.85,
