,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-5.13,-3.54,3.92,28.13,16.51,10.87,6.77,-2.49
DCC_joint,,-5.13,,4.46,9.42,102.08,59.44,42.40,18.12,3.75
DCC_bivariate_loop,,-3.54,4.46,,8.05,96.24,54.68,37.95,15.90,1.19
SW_cross_validated,,3.92,9.42,8.05,,18.97,9.15,4.35,1.62,-6.80
SW_15,,28.13,102.08,96.24,18.97,,-33.56,-47.98,-27.87,-50.61
SW_30,,16.51,59.44,54.68,9.15,-33.56,,-14.34,-11.71,-30.81
SW_60,,10.87,42.40,37.95,4.35,-47.98,-14.34,,-4.01,-21.61
SW_120,,6.77,18.12,15.90,1.62,-27.87,-11.71,-4.01,,-12.18
sFC,,-2.49,3.75,1.19,-6.80,-50.61,-30.81,-21.61,-12.18,
