,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.7903e-04,3.7874e-04,1.2800e-04,4.8084e-17,2.3886e-12,3.1938e-09,1.5505e-06,6.6798e-01
DCC_joint,,8.7903e-04,,1.6071e-01,1.0675e-11,1.3248e-28,1.4902e-20,3.2331e-17,9.5778e-13,3.1048e-08
DCC_bivariate_loop,,3.7874e-04,1.6071e-01,,1.7219e-11,7.9441e-26,1.5255e-19,1.7473e-16,1.4642e-12,4.2601e-08
SW_cross_validated,,1.2800e-04,1.0675e-11,1.7219e-11,,5.2480e-19,2.7047e-12,3.1175e-07,7.0462e-03,2.3036e-06
SW_15,,4.8084e-17,1.3248e-28,7.9441e-26,5.2480e-19,,1.1139e-16,8.5161e-19,2.9946e-17,1.6865e-22
SW_30,,2.3886e-12,1.4902e-20,1.5255e-19,2.7047e-12,1.1139e-16,,1.1997e-08,8.5061e-10,2.3135e-16
SW_60,,3.1938e-09,3.2331e-17,1.7473e-16,3.1175e-07,8.5161e-19,1.1997e-08,,1.0629e-03,1.1916e-12
SW_120,,1.5505e-06,9.5778e-13,1.4642e-12,7.0462e-03,2.9946e-17,8.5061e-10,1.0629e-03,,1.5133e-08
sFC,,6.6798e-01,3.1048e-08,4.2601e-08,2.3036e-06,1.6865e-22,2.3135e-16,1.1916e-12,1.5133e-08,
