,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.33,-3.35,3.82,19.31,12.19,7.69,5.20,-3.82
DCC_joint,,-2.33,,-2.65,7.82,74.09,42.62,25.27,20.62,-3.21
DCC_bivariate_loop,,-3.35,-2.65,,8.90,77.34,45.52,27.78,23.38,-1.37
SW_cross_validated,,3.82,7.82,8.90,,15.04,7.51,2.83,0.12,-8.94
SW_15,,19.31,74.09,77.34,15.04,,-31.90,-36.52,-53.79,-46.23
SW_30,,12.19,42.62,45.52,7.51,-31.90,,-12.17,-22.08,-30.69
SW_60,,7.69,25.27,27.78,2.83,-36.52,-12.17,,-6.84,-20.91
SW_120,,5.20,20.62,23.38,0.12,-53.79,-22.08,-6.84,,-17.10
sFC,,-3.82,-3.21,-1.37,-8.94,-46.23,-30.69,-20.91,-17.10,
