,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.04,1.50,1.71,8.65,5.46,3.44,2.33,1.71
DCC_joint,,1.04,,1.18,3.50,33.14,19.06,11.30,9.22,1.43
DCC_bivariate_loop,,1.50,1.18,,3.98,34.59,20.36,12.42,10.45,0.61
SW_cross_validated,,1.71,3.50,3.98,,6.72,3.36,1.27,0.06,4.00
SW_15,,8.65,33.14,34.59,6.72,,14.27,16.33,24.06,20.67
SW_30,,5.46,19.06,20.36,3.36,14.27,,5.44,9.87,13.72
SW_60,,3.44,11.30,12.42,1.27,16.33,5.44,,3.06,9.35
SW_120,,2.33,9.22,10.45,0.06,24.06,9.87,3.06,,7.65
sFC,,1.71,1.43,0.61,4.00,20.67,13.72,9.35,7.65,
