,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.96,-3.24,4.03,19.09,12.13,8.23,5.06,-7.52
DCC_joint,,-3.96,,1.70,9.73,80.27,45.58,29.39,14.03,-8.47
DCC_bivariate_loop,,-3.24,1.70,,8.90,67.78,39.80,25.99,12.75,-9.42
SW_cross_validated,,4.03,9.73,8.90,,14.13,6.99,3.07,0.45,-13.22
SW_15,,19.09,80.27,67.78,14.13,,-24.92,-29.17,-19.11,-68.90
SW_30,,12.13,45.58,39.80,6.99,-24.92,,-8.99,-8.87,-45.40
SW_60,,8.23,29.39,25.99,3.07,-29.17,-8.99,,-3.42,-32.72
SW_120,,5.06,14.03,12.75,0.45,-19.11,-8.87,-3.42,,-18.25
sFC,,-7.52,-8.47,-9.42,-13.22,-68.90,-45.40,-32.72,-18.25,
