,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.7814e-03,1.8116e-02,1.7512e-02,2.6437e-12,2.6024e-09,1.0905e-06,2.2553e-04,2.3698e-05
DCC_joint,,5.7814e-03,,1.9165e-01,8.3182e-06,1.0799e-22,1.7259e-19,6.2850e-16,9.7545e-10,7.2024e-05
DCC_bivariate_loop,,1.8116e-02,1.9165e-01,,2.1755e-05,1.2307e-22,2.5545e-19,1.2909e-15,2.5784e-09,1.0023e-05
SW_cross_validated,,1.7512e-02,8.3182e-06,2.1755e-05,,1.9292e-09,9.2721e-06,8.0087e-03,2.2549e-01,1.6110e-07
SW_15,,2.6437e-12,1.0799e-22,1.2307e-22,1.9292e-09,,8.6278e-17,3.3398e-17,1.1437e-11,2.1500e-19
SW_30,,2.6024e-09,1.7259e-19,2.5545e-19,9.2721e-06,8.6278e-17,,1.7488e-09,9.7129e-07,4.9480e-17
SW_60,,1.0905e-06,6.2850e-16,1.2909e-15,8.0087e-03,3.3398e-17,1.7488e-09,,3.0329e-02,9.1373e-15
SW_120,,2.2553e-04,9.7545e-10,2.5784e-09,2.2549e-01,1.1437e-11,9.7129e-07,3.0329e-02,,7.8656e-11
sFC,,2.3698e-05,7.2024e-05,1.0023e-05,1.6110e-07,2.1500e-19,4.9480e-17,9.1373e-15,7.8656e-11,
