,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.40,1.16,1.17,7.37,4.84,3.21,2.05,2.52
DCC_joint,,1.40,,0.61,2.75,28.64,18.96,11.94,5.15,2.29
DCC_bivariate_loop,,1.16,0.61,,2.54,28.43,18.55,11.46,4.84,2.71
SW_cross_validated,,1.17,2.75,2.54,,4.93,2.73,1.33,0.56,3.68
SW_15,,7.37,28.64,28.43,4.93,,13.36,14.10,6.76,18.73
SW_30,,4.84,18.96,18.55,2.73,13.36,,4.96,3.24,13.79
SW_60,,3.21,11.94,11.46,1.33,14.10,4.96,,1.05,10.24
SW_120,,2.05,5.15,4.84,0.56,6.76,3.24,1.05,,6.02
sFC,,2.52,2.29,2.71,3.68,18.73,13.79,10.24,6.02,
