,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.30,-3.70,3.32,18.43,11.58,7.68,5.07,-3.59
DCC_joint,,-2.30,,-3.96,11.13,77.81,42.63,27.53,14.33,-3.11
DCC_bivariate_loop,,-3.70,-3.96,,13.26,71.10,42.24,28.84,16.28,-0.15
SW_cross_validated,,3.32,11.13,13.26,,29.40,15.08,7.55,2.81,-11.55
SW_15,,18.43,77.81,71.10,29.40,,-25.07,-33.28,-24.59,-48.94
SW_30,,11.58,42.63,42.24,15.08,-25.07,,-10.39,-11.08,-31.59
SW_60,,7.68,27.53,28.84,7.55,-33.28,-10.39,,-3.95,-22.52
SW_120,,5.07,14.33,16.28,2.81,-24.59,-11.08,-3.95,,-14.26
sFC,,-3.59,-3.11,-0.15,-11.55,-48.94,-31.59,-22.52,-14.26,
