,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.77,1.45,1.80,8.54,5.43,3.68,2.26,3.36
DCC_joint,,1.77,,0.76,4.35,35.90,20.39,13.14,6.28,3.79
DCC_bivariate_loop,,1.45,0.76,,3.98,30.31,17.80,11.62,5.70,4.21
SW_cross_validated,,1.80,4.35,3.98,,6.32,3.13,1.37,0.20,5.91
SW_15,,8.54,35.90,30.31,6.32,,11.14,13.04,8.55,30.81
SW_30,,5.43,20.39,17.80,3.13,11.14,,4.02,3.97,20.30
SW_60,,3.68,13.14,11.62,1.37,13.04,4.02,,1.53,14.63
SW_120,,2.26,6.28,5.70,0.20,8.55,3.97,1.53,,8.16
sFC,,3.36,3.79,4.21,5.91,30.81,20.30,14.63,8.16,
