,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.03,1.65,1.49,8.25,5.18,3.44,2.27,1.61
DCC_joint,,1.03,,1.77,4.98,34.80,19.06,12.31,6.41,1.39
DCC_bivariate_loop,,1.65,1.77,,5.93,31.80,18.89,12.90,7.28,0.07
SW_cross_validated,,1.49,4.98,5.93,,13.15,6.74,3.38,1.26,5.17
SW_15,,8.25,34.80,31.80,13.15,,11.21,14.88,11.00,21.88
SW_30,,5.18,19.06,18.89,6.74,11.21,,4.65,4.96,14.13
SW_60,,3.44,12.31,12.90,3.38,14.88,4.65,,1.77,10.07
SW_120,,2.27,6.41,7.28,1.26,11.00,4.96,1.77,,6.38
sFC,,1.61,1.39,0.07,5.17,21.88,14.13,10.07,6.38,
