,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.09,0.96,1.45,7.42,4.92,3.18,2.00,2.34
DCC_joint,,1.09,,0.70,3.24,56.76,30.40,19.83,6.36,3.24
DCC_bivariate_loop,,0.96,0.70,,3.11,53.58,29.05,18.87,6.10,3.50
SW_cross_validated,,1.45,3.24,3.11,,5.73,3.10,1.28,0.23,4.37
SW_15,,7.42,56.76,53.58,5.73,,13.35,20.57,10.01,22.69
SW_30,,4.92,30.40,29.05,3.10,13.35,,7.17,5.10,16.37
SW_60,,3.18,19.83,18.87,1.28,20.57,7.17,,1.82,12.35
SW_120,,2.00,6.36,6.10,0.23,10.01,5.10,1.82,,7.16
sFC,,2.34,3.24,3.50,4.37,22.69,16.37,12.35,7.16,
