,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.5268e-17,2.4363e-26,5.8190e-36,8.9732e-28,1.0034e-24,5.4586e-21,1.4699e-21
DCC_bivariate_loop,,,1.5268e-17,,2.2307e-25,1.2825e-35,3.3720e-27,4.3870e-24,2.7680e-20,7.8197e-19
SW_cross_validated,,,2.4363e-26,2.2307e-25,,1.4371e-25,5.4728e-19,1.8302e-15,6.2018e-11,4.2916e-21
SW_15,,,5.8190e-36,1.2825e-35,1.4371e-25,,2.5087e-15,1.3686e-15,2.1147e-14,3.3544e-31
SW_30,,,8.9732e-28,3.3720e-27,5.4728e-19,2.5087e-15,,1.4184e-05,1.1835e-07,7.4025e-25
SW_60,,,1.0034e-24,4.3870e-24,1.8302e-15,1.3686e-15,1.4184e-05,,1.5218e-03,6.4679e-22
SW_120,,,5.4586e-21,2.7680e-20,6.2018e-11,2.1147e-14,1.1835e-07,1.5218e-03,,3.5872e-18
sFC,,,1.4699e-21,7.8197e-19,4.2916e-21,3.3544e-31,7.4025e-25,6.4679e-22,3.5872e-18,
