,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,nan,nan,nan,nan,nan,nan,nan,nan
DCC_joint,nan,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,nan,-22.556,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,nan,-111.6833,-102.198,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,nan,-238.3759,-234.5812,-90.7943,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,nan,-213.0294,-208.645,-59.5285,38.6764,-,0.0118,0.0000,0.0000
SW_60,nan,nan,-75.1651,-69.6959,-24.1284,21.7697,4.3116,-,0.0090,0.0000
SW_120,nan,nan,-58.3425,-53.5247,-15.3572,24.3005,9.3073,4.4307,-,0.0000
sFC,nan,nan,-40.6875,-29.5341,49.2288,135.2179,108.3044,50.997,38.9019,-
