,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,30.65,65.76,213.85,116.48,144.83,65.08,39.52
DCC_bivariate_loop,,,30.65,,58.06,202.23,108.16,133.77,59.37,28.21
SW_cross_validated,,,65.76,58.06,,55.07,29.98,25.79,13.43,-32.75
SW_15,,,213.85,202.23,55.07,,-21.75,-37.92,-27.60,-116.34
SW_30,,,116.48,108.16,29.98,-21.75,,-8.69,-10.78,-71.05
SW_60,,,144.83,133.77,25.79,-37.92,-8.69,,-5.29,-75.34
SW_120,,,65.08,59.37,13.43,-27.60,-10.78,-5.29,,-40.88
sFC,,,39.52,28.21,-32.75,-116.34,-71.05,-75.34,-40.88,
