,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,7.44,27.09,86.54,50.56,51.00,22.06,13.88
DCC_bivariate_loop,,,7.44,,24.23,82.15,47.34,47.46,20.39,10.23
SW_cross_validated,,,27.09,24.23,,24.17,13.65,11.13,5.58,13.31
SW_15,,,86.54,82.15,24.17,,9.44,14.28,8.93,46.42
SW_30,,,50.56,47.34,13.65,9.44,,3.42,3.42,30.06
SW_60,,,51.00,47.46,11.13,14.28,3.42,,1.43,28.25
SW_120,,,22.06,20.39,5.58,8.93,3.42,1.43,,14.59
sFC,,,13.88,10.23,13.31,46.42,30.06,28.25,14.59,
