,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,8.89,30.40,63.31,73.59,40.90,29.11,11.96
DCC_bivariate_loop,,,8.89,,27.79,61.32,72.12,38.69,27.19,9.14
SW_cross_validated,,,30.40,27.79,,21.85,16.21,10.63,6.88,12.68
SW_15,,,63.31,61.32,21.85,,9.57,9.41,9.98,34.26
SW_30,,,73.59,72.12,16.21,9.57,,2.38,4.21,30.52
SW_60,,,40.90,38.69,10.63,9.41,2.38,,1.99,22.27
SW_120,,,29.11,27.19,6.88,9.98,4.21,1.99,,16.89
sFC,,,11.96,9.14,12.68,34.26,30.52,22.27,16.89,
