,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,13.71,29.41,95.63,52.09,64.77,29.10,17.68
DCC_bivariate_loop,,,13.71,,25.97,90.44,48.37,59.83,26.55,12.62
SW_cross_validated,,,29.41,25.97,,24.63,13.41,11.54,6.01,14.65
SW_15,,,95.63,90.44,24.63,,9.73,16.96,12.34,52.03
SW_30,,,52.09,48.37,13.41,9.73,,3.88,4.82,31.78
SW_60,,,64.77,59.83,11.54,16.96,3.88,,2.37,33.69
SW_120,,,29.10,26.55,6.01,12.34,4.82,2.37,,18.28
sFC,,,17.68,12.62,14.65,52.03,31.78,33.69,18.28,
