,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,16.64,60.58,193.52,113.05,114.04,49.33,31.04
DCC_bivariate_loop,,,16.64,,54.17,183.70,105.85,106.12,45.58,22.88
SW_cross_validated,,,60.58,54.17,,54.05,30.53,24.89,12.48,-29.77
SW_15,,,193.52,183.70,54.05,,-21.11,-31.92,-19.96,-103.81
SW_30,,,113.05,105.85,30.53,-21.11,,-7.65,-7.66,-67.22
SW_60,,,114.04,106.12,24.89,-31.92,-7.65,,-3.19,-63.17
SW_120,,,49.33,45.58,12.48,-19.96,-7.66,-3.19,,-32.61
sFC,,,31.04,22.88,-29.77,-103.81,-67.22,-63.17,-32.61,
