,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,10.09,49.95,106.60,95.27,33.61,26.09,18.20
DCC_bivariate_loop,,,10.09,,45.70,104.91,93.31,31.17,23.94,13.21
SW_cross_validated,,,49.95,45.70,,40.60,26.62,10.79,6.87,22.02
SW_15,,,106.60,104.91,40.60,,17.30,9.74,10.87,60.47
SW_30,,,95.27,93.31,26.62,17.30,,1.93,4.16,48.44
SW_60,,,33.61,31.17,10.79,9.74,1.93,,1.98,22.81
SW_120,,,26.09,23.94,6.87,10.87,4.16,1.98,,17.40
sFC,,,18.20,13.21,22.02,60.47,48.44,22.81,17.40,
