,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.04,1.38,0.78,0.36,0.37,5.40,8.08,7.19
DCC_joint,,2.04,,0.89,1.06,2.20,2.29,4.76,8.96,7.80
DCC_bivariate_loop,,1.38,0.89,,0.41,1.34,1.39,5.86,10.10,9.02
SW_cross_validated,,0.78,1.06,0.41,,0.57,0.58,4.22,6.82,5.91
SW_15,,0.36,2.20,1.34,0.57,,0.01,7.29,11.37,10.39
SW_30,,0.37,2.29,1.39,0.58,0.01,,7.78,12.20,11.27
SW_60,,5.40,4.76,5.86,4.22,7.29,7.78,,6.63,4.80
SW_120,,8.08,8.96,10.10,6.82,11.37,12.20,6.63,,3.95
sFC,,7.19,7.80,9.02,5.91,10.39,11.27,4.80,3.95,
