,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.32,4.21,6.69,4.75,3.76,3.29,0.07
DCC_bivariate_loop,,,0.32,,3.71,6.19,4.32,3.33,2.94,0.37
SW_cross_validated,,,4.21,3.71,,2.87,1.03,0.10,0.11,4.06
SW_15,,,6.69,6.19,2.87,,1.68,2.81,2.59,6.50
SW_30,,,4.75,4.32,1.03,1.68,,1.07,0.99,4.63
SW_60,,,3.76,3.33,0.10,2.81,1.07,,0.01,3.66
SW_120,,,3.29,2.94,0.11,2.59,0.99,0.01,,3.23
sFC,,,0.07,0.37,4.06,6.50,4.63,3.66,3.23,
