,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.68,8.13,18.72,42.31,30.76,22.19,14.99,6.81
DCC_joint,,6.68,,2.17,12.89,37.98,25.59,16.38,9.85,0.42
DCC_bivariate_loop,,8.13,2.17,,9.46,31.76,20.62,12.36,7.33,-1.71
SW_cross_validated,,18.72,12.89,9.46,,24.33,11.96,2.77,-0.77,-11.91
SW_15,,42.31,37.98,31.76,24.33,,-13.07,-22.81,-20.71,-35.76
SW_30,,30.76,25.59,20.62,11.96,-13.07,,-9.74,-10.55,-23.93
SW_60,,22.19,16.38,12.36,2.77,-22.81,-9.74,,-3.05,-15.14
SW_120,,14.99,9.85,7.33,-0.77,-20.71,-10.55,-3.05,,-9.20
sFC,,6.81,0.42,-1.71,-11.91,-35.76,-23.93,-15.14,-9.20,
