,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-14.50,-19.05,-5.29,-19.43,-28.25,1.59,-0.02,-0.03
DCC_joint,,-14.50,,-4.89,4.01,-8.36,-15.75,16.78,12.09,17.47
DCC_bivariate_loop,,-19.05,-4.89,,7.22,-4.43,-11.22,21.44,16.04,22.64
SW_cross_validated,,-5.29,4.01,7.22,,-9.79,-14.98,6.36,4.85,5.65
SW_15,,-19.43,-8.36,-4.43,-9.79,,-5.25,21.11,17.38,21.41
SW_30,,-28.25,-15.75,-11.22,-14.98,-5.25,,30.51,24.70,31.99
SW_60,,1.59,16.78,21.44,6.36,21.11,30.51,,-1.32,-2.03
SW_120,,-0.02,12.09,16.04,4.85,17.38,24.70,-1.32,,0.01
sFC,,-0.03,17.47,22.64,5.65,21.41,31.99,-2.03,0.01,
