,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.16,0.06,0.58,0.55,0.37,1.18,14.81
DCC_bivariate_loop,,,0.16,,0.22,0.73,0.39,0.19,1.31,14.78
SW_cross_validated,,,0.06,0.22,,0.51,0.60,0.42,1.10,14.10
SW_15,,,0.58,0.73,0.51,,1.07,0.94,0.56,11.86
SW_30,,,0.55,0.39,0.60,1.07,,0.23,1.63,14.43
SW_60,,,0.37,0.19,0.42,0.94,0.23,,1.55,17.03
SW_120,,,1.18,1.31,1.10,0.56,1.63,1.55,,10.63
sFC,,,14.81,14.78,14.10,11.86,14.43,17.03,10.63,
