,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.7399,0.0000,0.0000,0.
DCC_joint,nan,-8.2416,-,1.,1.,0.0000,0.0000,0.0102,0.0000,0.
DCC_bivariate_loop,nan,-6.4999,1.6388,-,0.9499,0.0000,0.0046,1.,0.0000,0.
SW_cross_validated,nan,-8.6862,-0.6331,-2.2288,-,0.0000,0.0000,0.0010,0.0000,0.
SW_15,nan,-13.4017,-5.8411,-7.291,-5.1484,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-2.3254,5.4869,3.8686,5.977,10.6692,-,0.8361,0.0000,0.
SW_60,nan,-5.0009,3.6619,1.8939,4.2342,9.4153,-2.2785,-,0.0000,0.
SW_120,nan,-19.201,-11.7671,-13.1384,-10.9838,-5.6329,-16.2881,-15.4973,-,0.0000
sFC,nan,-163.5294,-148.1128,-147.7559,-141.018,-118.567,-144.2668,-170.2582,-106.2729,-
