,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,85,93,97,51,99,95,99,99,77,97,99
1,99,99,91,89,63,99,95,99,97,83,97
2,99,99,85,63,57,99,99,99,81,99,95
3,91,91,91,69,73,99,95,99,97,91,99
4,95,99,53,51,99,99,99,73,75,99,99
5,95,99,99,61,69,99,99,99,81,95,99
6,97,99,81,81,93,99,99,99,79,85,73
7,95,99,89,87,67,99,99,95,97,99,99
8,95,97,99,45,81,99,97,79,99,99,99
9,99,97,87,67,97,99,93,99,99,87,99
