,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.66,0.82,1.61,6.83,4.74,2.95,2.08,0.67
DCC_joint,,0.66,,0.24,1.09,6.81,4.53,2.59,1.65,0.00
DCC_bivariate_loop,,0.82,0.24,,0.76,6.06,3.96,2.20,1.34,0.24
SW_cross_validated,,1.61,1.09,0.76,,5.58,3.39,1.59,0.71,1.10
SW_15,,6.83,6.81,6.06,5.58,,2.05,3.47,4.22,6.89
SW_30,,4.74,4.53,3.96,3.39,2.05,,1.52,2.30,4.59
SW_60,,2.95,2.59,2.20,1.59,3.47,1.52,,0.77,2.61
SW_120,,2.08,1.65,1.34,0.71,4.22,2.30,0.77,,1.66
sFC,,0.67,0.00,0.24,1.10,6.89,4.59,2.61,1.66,
