,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.90,0.79,3.91,7.58,5.62,3.90,2.76,1.49
DCC_joint,,0.90,,0.12,6.26,9.81,8.15,6.20,4.34,0.81
DCC_bivariate_loop,,0.79,0.12,,5.88,9.48,7.75,5.83,4.11,0.89
SW_cross_validated,,3.91,6.26,5.88,,4.81,2.19,0.01,0.88,7.43
SW_15,,7.58,9.81,9.48,4.81,,2.84,4.77,5.13,10.70
SW_30,,5.62,8.15,7.75,2.19,2.84,,2.16,2.77,9.29
SW_60,,3.90,6.20,5.83,0.01,4.77,2.16,,0.88,7.34
SW_120,,2.76,4.34,4.11,0.88,5.13,2.77,0.88,,5.14
sFC,,1.49,0.81,0.89,7.43,10.70,9.29,7.34,5.14,
