,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.5782e-01,8.2554e-02,2.0307e-03,9.4789e-12,3.6007e-09,3.4020e-06,2.0062e-04,1.4985e-01
DCC_joint,,1.5782e-01,,5.9810e-01,2.5774e-02,1.0109e-11,7.3017e-09,1.7591e-05,1.6769e-03,9.9145e-01
DCC_bivariate_loop,,8.2554e-02,5.9810e-01,,1.0799e-01,6.9792e-11,5.6299e-08,1.1029e-04,7.8462e-03,5.9950e-01
SW_cross_validated,,2.0307e-03,2.5774e-02,1.0799e-01,,2.7005e-10,5.2156e-07,2.2502e-03,1.3191e-01,2.4312e-02
SW_15,,9.4789e-12,1.0109e-11,6.9792e-11,2.7005e-10,,2.2669e-04,3.8219e-07,2.1448e-08,8.2191e-12
SW_30,,3.6007e-09,7.3017e-09,5.6299e-08,5.2156e-07,2.2669e-04,,3.2624e-03,6.7563e-05,6.0491e-09
SW_60,,3.4020e-06,1.7591e-05,1.1029e-04,2.2502e-03,3.8219e-07,3.2624e-03,,1.0082e-01,1.5582e-05
SW_120,,2.0062e-04,1.6769e-03,7.8462e-03,1.3191e-01,2.1448e-08,6.7563e-05,1.0082e-01,,1.5587e-03
sFC,,1.4985e-01,9.9145e-01,5.9950e-01,2.4312e-02,8.2191e-12,6.0491e-09,1.5582e-05,1.5587e-03,
