,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.58,2.08,2.67,3.90,0.99,0.82,3.07,1.19
DCC_joint,,0.58,,1.80,2.97,4.01,1.08,0.94,3.29,0.48
DCC_bivariate_loop,,2.08,1.80,,3.57,4.45,1.59,1.61,3.87,1.68
SW_cross_validated,,2.67,2.97,3.57,,2.77,0.17,0.27,0.96,3.32
SW_15,,3.90,4.01,4.45,2.77,,1.72,2.38,2.11,4.10
SW_30,,0.99,1.08,1.59,0.17,1.72,,0.31,0.28,1.14
SW_60,,0.82,0.94,1.61,0.27,2.38,0.31,,0.82,1.03
SW_120,,3.07,3.29,3.87,0.96,2.11,0.28,0.82,,3.51
sFC,,1.19,0.48,1.68,3.32,4.10,1.14,1.03,3.51,
