,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,10.25,6.78,1.84,12.16,7.99,2.55,2.30,69.81
DCC_joint,,10.25,,-5.30,-9.76,1.81,-4.39,-8.92,-5.05,39.06
DCC_bivariate_loop,,6.78,-5.30,,-5.95,7.38,1.27,-4.84,-1.73,73.11
SW_cross_validated,,1.84,-9.76,-5.95,,11.84,7.38,0.91,1.34,92.88
SW_15,,12.16,1.81,7.38,11.84,,-6.50,-10.96,-6.46,35.68
SW_30,,7.99,-4.39,1.27,7.38,-6.50,,-6.20,-2.43,72.82
SW_60,,2.55,-8.92,-4.84,0.91,-10.96,-6.20,,0.86,83.41
SW_120,,2.30,-5.05,-1.73,1.34,-6.46,-2.43,0.86,,32.73
sFC,,69.81,39.06,73.11,92.88,35.68,72.82,83.41,32.73,
