,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0003,0.1298
DCC_joint,nan,2.0293,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,1.7636,-0.2793,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-8.7635,-14.0067,-13.1434,-,0.0000,0.0041,1.,1.,0.0000
SW_15,nan,-16.9578,-21.9386,-21.2017,-10.762,-,0.0002,0.0000,0.0000,0.0000
SW_30,nan,-12.5715,-18.2257,-17.3201,-4.9003,6.3555,-,0.0048,0.0003,0.0000
SW_60,nan,-8.7258,-13.8661,-13.026,-0.0297,10.6738,4.8307,-,1.,0.0000
SW_120,nan,-6.1743,-9.7128,-9.1906,1.9635,11.4745,6.2051,1.9748,-,0.0000
sFC,nan,3.3448,1.814,1.9906,16.6192,23.9263,20.7641,16.4155,11.4899,-
