,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.8135e-02,9.5663e-02,6.6409e-08,1.6505e-12,2.4183e-10,7.0748e-08,7.9780e-06,3.6762e-03
DCC_joint,,5.8135e-02,,7.8318e-01,4.0334e-11,1.9393e-14,4.7581e-13,4.7665e-11,1.3959e-08,8.6380e-02
DCC_bivariate_loop,,9.5663e-02,7.8318e-01,,1.1504e-10,3.5094e-14,1.1361e-12,1.3325e-10,3.2205e-08,6.1931e-02
SW_cross_validated,,6.6409e-08,4.0334e-11,1.1504e-10,,2.8514e-09,1.1527e-04,9.7661e-01,6.5223e-02,2.2923e-12
SW_15,,1.6505e-12,1.9393e-14,3.5094e-14,2.8514e-09,,5.4869e-06,3.2444e-09,1.0341e-09,4.2757e-15
SW_30,,2.4183e-10,4.7581e-13,1.1361e-12,1.1527e-04,5.4869e-06,,1.3410e-04,7.4253e-06,5.0374e-14
SW_60,,7.0748e-08,4.7665e-11,1.3325e-10,9.7661e-01,3.2444e-09,1.3410e-04,,6.3837e-02,2.8251e-12
SW_120,,7.9780e-06,1.3959e-08,3.2205e-08,6.5223e-02,1.0341e-09,7.4253e-06,6.3837e-02,,1.0123e-09
sFC,,3.6762e-03,8.6380e-02,6.1931e-02,2.2923e-12,4.2757e-15,5.0374e-14,2.8251e-12,1.0123e-09,
