,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.29,0.94,1.27,3.51,1.62,0.88,3.08,37.86
DCC_joint,,1.29,,0.16,0.14,2.59,0.38,0.48,1.50,36.65
DCC_bivariate_loop,,0.94,0.16,,0.06,2.49,0.48,0.23,1.37,27.86
SW_cross_validated,,1.27,0.14,0.06,,2.80,0.54,0.38,1.92,44.57
SW_15,,3.51,2.59,2.49,2.80,,2.28,3.00,1.91,18.72
SW_30,,1.62,0.38,0.48,0.54,2.28,,0.86,0.97,34.02
SW_60,,0.88,0.48,0.23,0.38,3.00,0.86,,2.26,41.75
SW_120,,3.08,1.50,1.37,1.92,1.91,0.97,2.26,,64.25
sFC,,37.86,36.65,27.86,44.57,18.72,34.02,41.75,64.25,
