,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.11,2.24,1.30,1.90,2.98,2.52,0.56,0.79
DCC_joint,,0.11,,5.56,1.98,4.44,7.57,6.13,1.45,3.24
DCC_bivariate_loop,,2.24,5.56,,0.63,0.56,1.38,0.53,6.29,7.84
SW_cross_validated,,1.30,1.98,0.63,,0.29,1.40,0.93,2.44,2.76
SW_15,,1.90,4.44,0.56,0.29,,1.88,1.06,5.18,6.36
SW_30,,2.98,7.57,1.38,1.40,1.88,,0.82,8.22,10.25
SW_60,,2.52,6.13,0.53,0.93,1.06,0.82,,6.83,8.41
SW_120,,0.56,1.45,6.29,2.44,5.18,8.22,6.83,,0.85
sFC,,0.79,3.24,7.84,2.76,6.36,10.25,8.41,0.85,
