,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0731,0.0000,0.0000,0.0001,0.0072,1.
DCC_joint,nan,-1.4738,-,1.,0.9279,0.0000,0.0000,0.0006,0.0604,1.
DCC_bivariate_loop,nan,-1.8385,-0.5366,-,1.,0.0000,0.0000,0.004,0.2825,1.
SW_cross_validated,nan,-3.6036,-2.4302,-1.6914,-,0.0000,0.0000,0.0810,1.,0.8752
SW_15,nan,-15.2778,-15.2192,-13.5494,-12.4733,-,0.0082,0.0000,0.0000,0.0000
SW_30,nan,-10.603,-10.1315,-8.8524,-7.5822,4.591,-,0.1174,0.0024,0.0000
SW_60,nan,-6.5963,-5.7841,-4.9206,-3.5575,7.7526,3.3901,-,1.,0.0006
SW_120,nan,-4.6466,-3.6896,-2.9905,-1.5783,9.442,5.1474,1.7296,-,0.0561
sFC,nan,-1.5043,-0.0109,0.5346,2.4585,15.4081,10.2555,5.8426,3.7225,-
