,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.9531e-03,5.0365e-02,1.0962e-02,3.1974e-07,1.9166e-03,6.3850e-02,1.8978e-06,7.2300e-25
DCC_joint,,9.9531e-03,,7.2383e-01,7.6184e-01,1.7023e-05,4.1047e-01,2.9720e-01,3.4849e-03,1.2907e-24
DCC_bivariate_loop,,5.0365e-02,7.2383e-01,,9.0032e-01,2.7176e-05,2.9738e-01,6.0582e-01,6.5323e-03,1.7664e-22
SW_cross_validated,,1.0962e-02,7.6184e-01,9.0032e-01,,6.5348e-06,2.4142e-01,4.0277e-01,4.4113e-04,3.8511e-26
SW_15,,3.1974e-07,1.7023e-05,2.7176e-05,6.5348e-06,,7.6128e-05,2.7210e-06,4.4870e-04,2.1722e-19
SW_30,,1.9166e-03,4.1047e-01,2.9738e-01,2.4142e-01,7.6128e-05,,7.0370e-02,4.3713e-02,4.9242e-24
SW_60,,6.3850e-02,2.9720e-01,6.0582e-01,4.0277e-01,2.7210e-06,7.0370e-02,,8.3071e-05,1.2460e-25
SW_120,,1.8978e-06,3.4849e-03,6.5323e-03,4.4113e-04,4.4870e-04,4.3713e-02,8.3071e-05,,5.3750e-29
sFC,,7.2300e-25,1.2907e-24,1.7664e-22,3.8511e-26,2.1722e-19,4.9242e-24,1.2460e-25,5.3750e-29,
