,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.05,2.52,0.89,3.93,1.80,0.44,1.51,21.98
SVWP,0.05,,2.59,0.94,4.01,1.86,0.49,1.56,22.30
DCC_joint,2.52,2.59,,1.60,1.27,0.92,2.18,0.90,20.17
SW_cross_validated,0.89,0.94,1.60,,2.93,0.82,0.49,0.64,20.76
SW_15,3.93,4.01,1.27,2.93,,2.38,3.65,2.14,22.17
SW_30,1.80,1.86,0.92,0.82,2.38,,1.41,0.10,24.36
SW_60,0.44,0.49,2.18,0.49,3.65,1.41,,1.14,23.38
SW_120,1.51,1.56,0.90,0.64,2.14,0.10,1.14,,19.08
sFC,21.98,22.30,20.17,20.76,22.17,24.36,23.38,19.08,
