,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.10,-6.64,5.78,37.23,9.82,5.50,12.63,-5.31
SVWP,0.10,,-6.74,5.71,37.19,9.76,5.43,12.57,-5.43
DCC_joint,-6.64,-6.74,,10.91,40.88,14.28,10.38,17.23,2.32
SW_cross_validated,5.78,5.71,10.91,,28.92,4.18,0.03,6.33,-10.15
SW_15,37.23,37.19,40.88,28.92,,-23.13,-28.02,-22.14,-42.07
SW_30,9.82,9.76,14.28,4.18,-23.13,,-4.02,1.81,-13.75
SW_60,5.50,5.43,10.38,0.03,-28.02,-4.02,,6.07,-9.56
SW_120,12.63,12.57,17.23,6.33,-22.14,1.81,6.07,,-16.98
sFC,-5.31,-5.43,2.32,-10.15,-42.07,-13.75,-9.56,-16.98,
