,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.45,25.22,8.89,39.26,17.98,4.42,15.08,219.66
SVWP,-0.45,,25.86,9.40,40.08,18.61,4.93,15.61,222.97
DCC_joint,25.22,25.86,,-15.98,12.68,-9.19,-21.84,-9.00,201.73
SW_cross_validated,8.89,9.40,-15.98,,29.30,8.18,-4.87,6.38,207.55
SW_15,39.26,40.08,12.68,29.30,,-23.80,-36.51,-21.42,221.71
SW_30,17.98,18.61,-9.19,8.18,-23.80,,-14.05,-0.98,243.65
SW_60,4.42,4.93,-21.84,-4.87,-36.51,-14.05,,11.40,233.82
SW_120,15.08,15.61,-9.00,6.38,-21.42,-0.98,11.40,,190.77
sFC,219.66,222.97,201.73,207.55,221.71,243.65,233.82,190.77,
