,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.00,0.76,2.21,8.19,5.42,3.74,2.48,0.66
SVWP,0.00,,0.75,2.20,8.15,5.40,3.72,2.47,0.66
DCC_joint,0.76,0.75,,1.60,7.97,4.99,3.18,1.90,0.10
SW_cross_validated,2.21,2.20,1.60,,5.50,2.82,1.19,0.32,1.68
SW_15,8.19,8.15,7.97,5.50,,3.12,5.03,4.96,7.99
SW_30,5.42,5.40,4.99,2.82,3.12,,1.91,2.37,5.05
SW_60,3.74,3.72,3.18,1.19,5.03,1.91,,0.79,3.25
SW_120,2.48,2.47,1.90,0.32,4.96,2.37,0.79,,1.97
sFC,0.66,0.66,0.10,1.68,7.99,5.05,3.25,1.97,
