,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,1.7888,-,0.0594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-1.4761,-3.1685,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-40.7249,-42.4179,-36.7179,-,0.0000,0.0000,0.0002,1.,0.0000
SW_15,nan,-100.9906,-102.2834,-93.786,-67.8552,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-68.5653,-70.1066,-62.7119,-30.0818,40.6868,-,0.0000,0.0000,0.0000
SW_60,nan,-45.1064,-46.7805,-40.7994,-4.5838,63.9439,25.6217,-,0.8143,0.0000
SW_120,nan,-36.1012,-37.6005,-33.1269,-1.4828,55.3046,23.1376,2.2887,-,0.0000
sFC,nan,7.2619,5.4217,8.3761,48.9972,109.4708,77.2762,53.472,43.0676,-
