,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.63,0.56,4.47,7.37,5.13,4.05,3.81,2.12
DCC_joint,,0.63,,0.08,5.31,8.11,5.85,4.83,4.50,1.45
DCC_bivariate_loop,,0.56,0.08,,5.25,8.06,5.80,4.77,4.44,1.56
SW_cross_validated,,4.47,5.31,5.25,,3.63,1.18,0.24,0.14,7.85
SW_15,,7.37,8.11,8.06,3.63,,2.30,3.74,3.46,10.15
SW_30,,5.13,5.85,5.80,1.18,2.30,,1.36,1.21,7.83
SW_60,,4.05,4.83,4.77,0.24,3.74,1.36,,0.08,7.04
SW_120,,3.81,4.50,4.44,0.14,3.46,1.21,0.08,,6.28
sFC,,2.12,1.45,1.56,7.85,10.15,7.83,7.04,6.28,
