,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.77,0.87,1.24,4.82,2.06,0.63,3.14,12.75
DCC_joint,,0.77,,0.13,0.71,4.79,1.61,0.13,2.86,16.72
DCC_bivariate_loop,,0.87,0.13,,0.61,4.64,1.48,0.25,2.72,16.02
SW_cross_validated,,1.24,0.71,0.61,,3.27,0.62,0.79,1.63,9.43
SW_15,,4.82,4.79,4.64,3.27,,2.97,4.72,1.89,5.45
SW_30,,2.06,1.61,1.48,0.62,2.97,,1.66,1.13,10.63
SW_60,,0.63,0.13,0.25,0.79,4.72,1.66,,2.86,15.18
SW_120,,3.14,2.86,2.72,1.63,1.89,1.13,2.86,,8.85
sFC,,12.75,16.72,16.02,9.43,5.45,10.63,15.18,8.85,
