,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-8.527,-,1.,1.,0.0000,1.,0.0000,0.,0.0000
DCC_bivariate_loop,nan,-9.3801,-1.1044,-,1.,0.0000,1.,0.0000,0.,0.0000
SW_cross_validated,nan,-7.854,-1.02,-0.2075,-,0.0000,1.,0.0000,0.0000,0.0000
SW_15,nan,-23.2206,-19.1761,-18.4302,-15.3717,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-6.8996,0.4755,1.341,1.2669,17.1698,-,0.0000,0.0000,0.0000
SW_60,nan,-67.224,-79.935,-78.9199,-54.8828,-32.1966,-60.4358,-,0.0000,0.0000
SW_120,nan,-104.4769,-129.8698,-129.0019,-90.9255,-66.2191,-98.8496,-58.9861,-,0.0000
sFC,nan,-88.2082,-120.6395,-119.6094,-73.3511,-46.913,-81.6659,-26.4339,54.0506,-
