,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.4404e-02,1.4070e-01,5.1461e-144,9.4289e-286,1.5961e-222,1.5473e-158,1.2904e-127,2.0233e-12
DCC_joint,,7.4404e-02,,1.6506e-03,9.6959e-150,7.1974e-288,4.5042e-226,7.7215e-164,4.6573e-133,1.0259e-07
DCC_bivariate_loop,,1.4070e-01,1.6506e-03,,7.2001e-130,1.7879e-273,2.1015e-208,2.8613e-144,1.8587e-116,9.4708e-16
SW_cross_validated,,5.1461e-144,9.6959e-150,7.2001e-130,,7.2618e-221,1.5441e-104,6.1212e-06,1.3891e-01,1.1655e-170
SW_15,,9.4289e-286,7.1974e-288,1.7879e-273,7.2618e-221,,6.9524e-144,1.8306e-211,6.5143e-189,3.3196e-299
SW_30,,1.5961e-222,4.5042e-226,2.1015e-208,1.5441e-104,6.9524e-144,,3.1381e-86,1.1468e-75,9.4160e-242
SW_60,,1.5473e-158,7.7215e-164,2.8613e-144,6.1212e-06,1.8306e-211,3.1381e-86,,2.2619e-02,8.8930e-184
SW_120,,1.2904e-127,4.6573e-133,1.8587e-116,1.3891e-01,6.5143e-189,1.1468e-75,2.2619e-02,,6.7288e-152
sFC,,2.0233e-12,1.0259e-07,9.4708e-16,1.1655e-170,3.3196e-299,9.4160e-242,8.8930e-184,6.7288e-152,
