,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.35,12.62,34.35,13.06,5.88,19.93,161.10
DCC_bivariate_loop,,,2.35,,10.85,32.57,11.02,3.61,17.94,156.80
SW_cross_validated,,,12.62,10.85,,18.35,-1.13,-7.85,4.77,85.92
SW_15,,,34.35,32.57,18.35,,-21.16,-29.15,-14.92,58.39
SW_30,,,13.06,11.02,-1.13,-21.16,,-7.56,6.53,106.61
SW_60,,,5.88,3.61,-7.85,-29.15,-7.56,,14.41,140.51
SW_120,,,19.93,17.94,4.77,-14.92,6.53,14.41,,92.28
sFC,,,161.10,156.80,85.92,58.39,106.61,140.51,92.28,
