,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.6497e-59,5.4977e-55,9.0639e-16,2.8396e-18,1.6702e-17,1.1961e-44,1.7015e-33,4.6603e-07
DCC_joint,,2.6497e-59,,1.4191e-01,1.3987e-24,2.4621e-108,5.0724e-22,2.4683e-195,5.3604e-167,1.9850e-171
DCC_bivariate_loop,,5.4977e-55,1.4191e-01,,1.4299e-20,2.7833e-104,3.5659e-18,2.0432e-190,3.3773e-162,1.6612e-164
SW_cross_validated,,9.0639e-16,1.3987e-24,1.4299e-20,,6.5434e-55,5.5440e-01,9.7127e-104,1.1016e-86,6.7027e-57
SW_15,,2.8396e-18,2.4621e-108,2.7833e-104,6.5434e-55,,2.7848e-57,3.6148e-05,3.5753e-02,1.2725e-13
SW_30,,1.6702e-17,5.0724e-22,3.5659e-18,5.5440e-01,2.7848e-57,,9.4629e-107,1.2841e-89,1.6658e-60
SW_60,,1.1961e-44,2.4683e-195,2.0432e-190,9.7127e-104,3.6148e-05,9.4629e-107,,3.6030e-03,9.8644e-90
SW_120,,1.7015e-33,5.3604e-167,3.3773e-162,1.1016e-86,3.5753e-02,1.2841e-89,3.6030e-03,,4.8712e-49
sFC,,4.6603e-07,1.9850e-171,1.6612e-164,6.7027e-57,1.2725e-13,1.6658e-60,9.8644e-90,4.8712e-49,
