,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,19.3565,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,18.3611,-1.4716,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,8.3822,-10.9531,-9.8334,-,0.0000,1.,0.0000,0.0000,0.0000
SW_15,nan,-9.1571,-31.0383,-30.0178,-18.3436,-,0.0000,0.0013,1.,0.0000
SW_30,nan,8.9236,-10.2462,-9.1273,0.5917,18.8907,-,0.0000,0.0000,0.0000
SW_60,nan,-15.9535,-57.6638,-55.8501,-29.8822,-4.1782,-30.6377,-,0.1297,0.0000
SW_120,nan,-13.2611,-47.7979,-46.2579,-25.7299,-2.1069,-26.4305,2.9284,-,0.0000
sFC,nan,-5.1246,-49.2516,-46.9941,-18.8027,7.6771,-19.6332,26.4579,16.9821,-
