,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,1.,0.0000,0.0000
DCC_joint,nan,1.7988,-,0.7005,0.0000,0.0000,0.0000,0.0000,0.0000,0.
DCC_bivariate_loop,nan,0.2477,-2.3462,-,0.0000,0.0000,0.0000,0.0124,0.0000,0.
SW_cross_validated,nan,-8.0669,-12.6206,-10.8482,-,0.0000,1.,0.0000,0.0001,0.0000
SW_15,nan,-24.8285,-34.3475,-32.5672,-18.35,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-7.6773,-13.0563,-11.019,1.1297,21.1604,-,0.0000,0.0000,0.0000
SW_60,nan,-2.2021,-5.8751,-3.6114,7.8527,29.1478,7.5632,-,0.0000,0.
SW_120,nan,-12.8604,-19.9262,-17.9424,-4.7687,14.9242,-6.5299,-14.414,-,0.0000
sFC,nan,-83.727,-161.0964,-156.7966,-85.9162,-58.3877,-106.606,-140.511,-92.2825,-
