,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.4316e-10,3.5940e-08,2.7804e-157,4.2011e-234,1.6622e-177,2.0716e-143,5.9883e-135,3.1708e-67
DCC_joint,,6.4316e-10,,4.3794e-01,1.0616e-182,1.5446e-249,1.1600e-197,1.5981e-168,4.6352e-158,1.3570e-38
DCC_bivariate_loop,,3.5940e-08,4.3794e-01,,4.8151e-181,1.2020e-248,2.5390e-196,8.9559e-167,2.4426e-156,3.1093e-43
SW_cross_validated,,2.7804e-157,1.0616e-182,4.8151e-181,,3.0884e-128,6.3224e-28,1.6752e-02,1.6363e-01,3.0147e-244
SW_15,,4.2011e-234,1.5446e-249,1.2020e-248,3.0884e-128,,3.8816e-75,2.7820e-132,4.1903e-122,1.4666e-286
SW_30,,1.6622e-177,1.1600e-197,2.5390e-196,6.3224e-28,3.8816e-75,,4.6756e-35,9.0659e-29,6.4661e-244
SW_60,,2.0716e-143,1.5981e-168,8.9559e-167,1.6752e-02,2.7820e-132,4.6756e-35,,4.2409e-01,8.9417e-227
SW_120,,5.9883e-135,4.6352e-158,2.4426e-156,1.6363e-01,4.1903e-122,9.0659e-29,4.2409e-01,,1.0221e-208
sFC,,3.1708e-67,1.3570e-38,3.1093e-43,3.0147e-244,1.4666e-286,6.4661e-244,8.9417e-227,1.0221e-208,
