,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-6.33,-5.62,44.72,73.70,51.30,40.55,38.13,-21.18
DCC_joint,,-6.33,,0.78,53.09,81.07,58.54,48.29,44.96,-14.51
DCC_bivariate_loop,,-5.62,0.78,,52.52,80.63,58.03,47.73,44.42,-15.62
SW_cross_validated,,44.72,53.09,52.52,,36.27,11.84,-2.40,-1.40,-78.47
SW_15,,73.70,81.07,80.63,36.27,,-23.01,-37.38,-34.62,-101.48
SW_30,,51.30,58.54,58.03,11.84,-23.01,,-13.65,-12.06,-78.31
SW_60,,40.55,48.29,47.73,-2.40,-37.38,-13.65,,0.80,-70.42
SW_120,,38.13,44.96,44.42,-1.40,-34.62,-12.06,0.80,,-62.84
sFC,,-21.18,-14.51,-15.62,-78.47,-101.48,-78.31,-70.42,-62.84,
