,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.4758e-25,2.0129e-16,1.2471e-117,5.7932e-222,1.3032e-153,1.6462e-142,2.8861e-125,6.4888e-40
DCC_joint,,1.4758e-25,,1.4106e-02,2.2764e-153,6.5050e-241,1.0631e-182,1.1521e-179,4.2108e-159,5.7150e-02
DCC_bivariate_loop,,2.0129e-16,1.4106e-02,,9.1348e-145,4.1608e-236,1.3648e-175,2.2063e-170,5.9827e-151,2.7865e-06
SW_cross_validated,,1.2471e-117,2.2764e-153,9.1348e-145,,3.8925e-133,4.5506e-25,3.2452e-03,1.1633e-02,2.3179e-169
SW_15,,5.7932e-222,6.5050e-241,4.1608e-236,3.8925e-133,,1.8750e-90,1.3489e-130,2.2558e-123,9.6738e-251
SW_30,,1.3032e-153,1.0631e-182,1.3648e-175,4.5506e-25,1.8750e-90,,1.1357e-17,4.0715e-16,2.6276e-196
SW_60,,1.6462e-142,1.1521e-179,2.2063e-170,3.2452e-03,1.3489e-130,1.1357e-17,,8.4577e-01,1.4641e-199
SW_120,,2.8861e-125,4.2108e-159,5.9827e-151,1.1633e-02,2.2558e-123,4.0715e-16,8.4577e-01,,3.2666e-174
sFC,,6.4888e-40,5.7150e-02,2.7865e-06,2.3179e-169,9.6738e-251,2.6276e-196,1.4641e-199,3.2666e-174,
