,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.2811e-02,8.0446e-01,8.5814e-15,7.0107e-83,1.2707e-13,2.8234e-02,6.7782e-32,8.2698e-255
DCC_joint,,7.2811e-02,,1.9458e-02,6.0140e-31,4.2816e-121,1.1250e-32,8.9380e-09,8.8974e-62,0.0000e+00
DCC_bivariate_loop,,8.0446e-01,1.9458e-02,,3.4003e-24,2.6450e-114,7.9938e-25,3.4354e-04,3.5581e-53,0.0000e+00
SW_cross_validated,,8.5814e-15,6.0140e-31,3.4003e-24,,6.1392e-55,2.5926e-01,3.8206e-14,2.6053e-06,4.8915e-259
SW_15,,7.0107e-83,4.2816e-121,2.6450e-114,6.1392e-55,,3.9179e-67,8.7660e-101,2.5767e-40,2.9080e-197
SW_30,,1.2707e-13,1.1250e-32,7.9938e-25,2.5926e-01,3.9179e-67,,2.7474e-13,2.0107e-10,8.9935e-295
SW_60,,2.8234e-02,8.9380e-09,3.4354e-04,3.8206e-14,8.7660e-101,2.7474e-13,,3.3906e-38,0.0000e+00
SW_120,,6.7782e-32,8.8974e-62,3.5581e-53,2.6053e-06,2.5767e-40,2.0107e-10,3.3906e-38,,8.3801e-271
sFC,,8.2698e-255,0.0000e+00,0.0000e+00,4.8915e-259,2.9080e-197,8.9935e-295,0.0000e+00,8.3801e-271,
