,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.53,9.38,7.85,23.22,6.90,67.22,104.48,88.21
DCC_joint,,8.53,,1.10,1.02,19.18,-0.48,79.94,129.87,120.64
DCC_bivariate_loop,,9.38,1.10,,0.21,18.43,-1.34,78.92,129.00,119.61
SW_cross_validated,,7.85,1.02,0.21,,15.37,-1.27,54.88,90.93,73.35
SW_15,,23.22,19.18,18.43,15.37,,-17.17,32.20,66.22,46.91
SW_30,,6.90,-0.48,-1.34,-1.27,-17.17,,60.44,98.85,81.67
SW_60,,67.22,79.94,78.92,54.88,32.20,60.44,,58.99,26.43
SW_120,,104.48,129.87,129.00,90.93,66.22,98.85,58.99,,-54.05
sFC,,88.21,120.64,119.61,73.35,46.91,81.67,26.43,-54.05,
