,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,18.01,50.79,274.94,190.30,107.55,24.44,0.11
DCC_bivariate_loop,,,18.01,,27.02,254.70,170.35,91.03,19.66,-18.80
SW_cross_validated,,,50.79,27.02,,278.33,181.32,84.49,14.03,-54.88
SW_15,,,274.94,254.70,278.33,,-87.52,-138.79,-57.16,-285.26
SW_30,,,190.30,170.35,181.32,-87.52,,-60.24,-29.42,-198.25
SW_60,,,107.55,91.03,84.49,-138.79,-60.24,,-9.22,-111.13
SW_120,,,24.44,19.66,14.03,-57.16,-29.42,-9.22,,-24.49
sFC,,,0.11,-18.80,-54.88,-285.26,-198.25,-111.13,-24.49,
