,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,44.77,90.02,463.46,292.70,145.72,36.89,0.55
DCC_bivariate_loop,,,44.77,,61.12,471.21,286.55,131.02,29.64,-40.08
SW_cross_validated,,,90.02,61.12,,411.46,239.25,100.62,19.98,-82.96
SW_15,,,463.46,471.21,411.46,,-126.18,-185.10,-92.13,-447.29
SW_30,,,292.70,286.55,239.25,-126.18,,-76.24,-47.86,-283.05
SW_60,,,145.72,131.02,100.62,-185.10,-76.24,,-15.75,-142.40
SW_120,,,36.89,29.64,19.98,-92.13,-47.86,-15.75,,-36.67
sFC,,,0.55,-40.08,-82.96,-447.29,-283.05,-142.40,-36.67,
