,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,5.8234e-13,6.8590e-21,4.5563e-34,3.4193e-31,9.7914e-27,2.9521e-15,9.1658e-01
DCC_bivariate_loop,,,5.8234e-13,,5.0827e-16,1.8038e-33,2.5079e-30,1.9620e-25,1.2989e-13,2.7956e-13
SW_cross_validated,,,6.8590e-21,5.0827e-16,,3.6539e-34,8.1630e-31,7.4830e-25,3.9264e-11,1.7119e-21
SW_15,,,4.5563e-34,1.8038e-33,3.6539e-34,,3.9690e-25,9.9980e-29,8.2790e-22,2.3476e-34
SW_30,,,3.4193e-31,2.5079e-30,8.1630e-31,3.9690e-25,,3.2269e-22,1.1330e-16,1.6382e-31
SW_60,,,9.7914e-27,1.9620e-25,7.4830e-25,9.9980e-29,3.2269e-22,,3.0483e-08,5.4335e-27
SW_120,,,2.9521e-15,1.2989e-13,3.9264e-11,8.2790e-22,1.1330e-16,3.0483e-08,,2.8431e-15
sFC,,,9.1658e-01,2.7956e-13,1.7119e-21,2.3476e-34,1.6382e-31,5.4335e-27,2.8431e-15,
