,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,20.28,75.04,386.12,312.37,153.49,49.61,0.31
DCC_bivariate_loop,,,20.28,,41.15,332.74,250.01,123.31,41.11,-18.73
SW_cross_validated,,,75.04,41.15,,327.53,240.37,100.45,26.23,-68.23
SW_15,,,386.12,332.74,327.53,,-120.95,-184.99,-121.85,-369.87
SW_30,,,312.37,250.01,240.37,-120.95,,-88.27,-65.03,-292.64
SW_60,,,153.49,123.31,100.45,-184.99,-88.27,,-19.92,-146.82
SW_120,,,49.61,41.11,26.23,-121.85,-65.03,-19.92,,-49.05
sFC,,,0.31,-18.73,-68.23,-369.87,-292.64,-146.82,-49.05,
