,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,12.37,48.04,388.06,233.68,111.16,31.17,0.26
DCC_bivariate_loop,,,12.37,,32.35,358.72,213.47,99.74,27.42,-12.56
SW_cross_validated,,,48.04,32.35,,360.79,201.46,81.99,18.51,-49.86
SW_15,,,388.06,358.72,360.79,,-120.78,-165.95,-84.51,-400.84
SW_30,,,233.68,213.47,201.46,-120.78,,-66.89,-43.42,-240.21
SW_60,,,111.16,99.74,81.99,-165.95,-66.89,,-13.86,-112.92
SW_120,,,31.17,27.42,18.51,-84.51,-43.42,-13.86,,-31.19
sFC,,,0.26,-12.56,-49.86,-400.84,-240.21,-112.92,-31.19,
