,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.2363e-13,5.3210e-23,2.6288e-37,3.5875e-32,1.3611e-27,2.5042e-23,6.1592e-01
DCC_bivariate_loop,,,4.2363e-13,,1.1554e-12,6.2409e-33,5.6659e-29,2.8518e-23,1.7548e-17,6.1814e-13
SW_cross_validated,,,5.3210e-23,1.1554e-12,,5.8575e-38,1.9057e-31,2.2141e-25,4.4803e-19,5.1438e-23
SW_15,,,2.6288e-37,6.2409e-33,5.8575e-38,,3.6191e-27,1.4293e-30,1.1754e-30,2.3521e-37
SW_30,,,3.5875e-32,5.6659e-29,1.9057e-31,3.6191e-27,,9.1726e-23,8.2179e-25,3.4144e-32
SW_60,,,1.3611e-27,2.8518e-23,2.2141e-25,1.4293e-30,9.1726e-23,,6.6168e-16,1.3440e-27
SW_120,,,2.5042e-23,1.7548e-17,4.4803e-19,1.1754e-30,8.2179e-25,6.6168e-16,,2.5848e-23
sFC,,,6.1592e-01,6.1814e-13,5.1438e-23,2.3521e-37,3.4144e-32,1.3440e-27,2.5848e-23,
