,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,5.70,21.49,173.55,104.50,49.71,13.94,0.12
DCC_bivariate_loop,,,5.70,,14.99,164.04,96.98,44.56,11.97,5.81
SW_cross_validated,,,21.49,14.99,,161.35,90.09,36.67,8.28,22.30
SW_15,,,173.55,164.04,161.35,,54.01,74.21,37.79,179.26
SW_30,,,104.50,96.98,90.09,54.01,,29.92,19.42,107.42
SW_60,,,49.71,44.56,36.67,74.21,29.92,,6.20,50.50
SW_120,,,13.94,11.97,8.28,37.79,19.42,6.20,,13.95
sFC,,,0.12,5.81,22.30,179.26,107.42,50.50,13.95,
